Name,Date,Total Cell,Live Cell,Dead Cell,Viability,Average Cell Size,Protocol,Total Num,Live Num,Dead Num
,02/05/2022 11:12,5.43E06,3.06E06,2.37E06,56.3%,13.0,DEFAULT,1156,651,505
,02/05/2022 11:11,6.67E06,4.43E06,2.25E06,66.4%,15.0,DEFAULT,1421,943,478
,02/05/2022 11:11,2.44E06,1.08E06,1.36E06,44.2%,10.7,DEFAULT,520,230,290
,02/05/2022 11:10,4.46E06,3.03E06,1.43E06,68.0%,14.9,DEFAULT,950,646,304
,02/05/2022 11:10,5.10E06,1.85E06,3.25E06,36.3%,13.4,DEFAULT,1086,394,692
,02/05/2022 11:09,5.79E06,2.74E06,3.05E06,47.4%,15.0,DEFAULT,1233,584,649
,02/05/2022 11:09,7.59E06,4.26E06,3.33E06,56.2%,13.1,DEFAULT,1616,908,708
,02/05/2022 11:08,5.53E06,4.92E06,6.11E05,89.0%,12.4,DEFAULT,1177,1047,130
,02/05/2022 11:08,3.46E06,2.07E06,1.38E06,59.9%,11.0,DEFAULT,736,441,295
,02/05/2022 11:07,4.95E06,3.76E06,1.20E06,75.8%,11.8,DEFAULT,1055,800,255
,02/05/2022 11:07,9.65E06,3.76E06,5.89E06,39.0%,11.7,DEFAULT,2055,801,1254
,02/05/2022 11:06,8.66E06,5.91E06,2.75E06,68.2%,13.5,DEFAULT,1844,1258,586
,02/05/2022 11:06,5.87E06,4.37E06,1.50E06,74.5%,12.4,DEFAULT,1249,930,319
,02/05/2022 11:05,7.80E06,4.87E06,2.93E06,62.4%,14.3,DEFAULT,1662,1037,625
,02/05/2022 11:05,1.26E07,8.60E06,4.03E06,68.1%,10.3,DEFAULT,2690,1831,859
,02/05/2022 11:04,2.00E07,1.61E07,3.90E06,80.5%,9.1,DEFAULT,4267,3437,830
,02/05/2022 10:18,5.02E06,3.70E06,1.32E06,73.7%,12.6,DEFAULT,1068,787,281
,02/05/2022 10:16,5.96E06,4.19E06,1.77E06,70.3%,11.9,DEFAULT,1270,893,377
,02/05/2022 10:14,7.70E06,5.98E06,1.72E06,77.7%,14.2,DEFAULT,1640,1274,366
,02/05/2022 09:56,3.24E06,3.16E06,8.45E04,97.4%,16.2,DEFAULT,690,672,18
,02/05/2022 09:53,2.04E06,1.97E06,7.04E04,96.5%,11.7,DEFAULT,434,419,15
,29/04/2022 10:08,4.30E06,4.20E06,9.39E04,97.8%,15.1,DEFAULT,915,895,20
,29/04/2022 10:06,3.97E06,3.81E06,1.55E05,96.1%,16.1,DEFAULT,845,812,33
,29/04/2022 09:57,3.72E06,3.52E06,2.07E05,94.5%,16.3,DEFAULT,793,749,44
,29/04/2022 09:43,3.61E06,3.50E06,1.08E05,97.0%,14.9,DEFAULT,768,745,23
,29/04/2022 09:32,6.89E06,6.81E06,8.45E04,98.8%,11.8,DEFAULT,1467,1449,18
,28/04/2022 14:40,3.30E06,3.16E06,1.46E05,95.6%,12.3,DEFAULT,703,672,31
,28/04/2022 13:48,9.31E06,8.41E06,8.97E05,90.4%,12.5,DEFAULT,1983,1792,191
,28/04/2022 13:47,9.69E06,8.22E06,1.48E06,84.8%,13.0,DEFAULT,2064,1750,314
,28/04/2022 13:18,4.79E06,4.64E06,1.46E05,97.0%,17.0,DEFAULT,1020,989,31
,28/04/2022 13:06,1.31E06,1.25E06,6.57E04,95.0%,17.4,DEFAULT,280,266,14
,28/04/2022 12:58,2.95E06,2.87E06,7.98E04,97.3%,11.8,DEFAULT,628,611,17
,27/04/2022 14:51,3.74E06,3.67E06,7.51E04,98.0%,17.7,DEFAULT,797,781,16
,27/04/2022 14:49,2.45E06,2.39E06,6.11E04,97.5%,17.5,DEFAULT,522,509,13
,27/04/2022 09:37,1.20E07,6.96E06,5.04E06,58.0%,11.3,DEFAULT,2555,1482,1073
,27/04/2022 09:36,1.10E07,4.81E06,6.14E06,43.9%,10.4,DEFAULT,2333,1025,1308
,27/04/2022 09:35,1.08E07,6.86E06,3.92E06,63.6%,12.0,DEFAULT,2296,1461,835
,27/04/2022 09:34,1.34E07,6.81E06,6.62E06,50.7%,10.1,DEFAULT,2860,1451,1409
,27/04/2022 09:34,1.01E07,6.84E06,3.24E06,67.9%,11.7,DEFAULT,2145,1456,689
,27/04/2022 09:33,1.07E07,6.77E06,3.95E06,63.2%,11.2,DEFAULT,2283,1442,841
,27/04/2022 09:32,1.19E07,7.14E06,4.77E06,60.0%,10.2,DEFAULT,2535,1520,1015
,27/04/2022 09:31,1.12E07,7.32E06,3.83E06,65.6%,11.7,DEFAULT,2375,1559,816
,27/04/2022 09:30,8.88E06,7.03E06,1.85E06,79.2%,13.8,DEFAULT,1891,1498,393
,27/04/2022 09:30,8.07E06,5.62E06,2.45E06,69.6%,12.9,DEFAULT,1718,1196,522
,27/04/2022 09:29,1.11E07,9.08E06,2.03E06,81.7%,13.7,DEFAULT,2365,1933,432
,27/04/2022 09:28,8.67E06,6.75E06,1.92E06,77.8%,13.1,DEFAULT,1847,1437,410
,27/04/2022 09:27,8.19E06,6.38E06,1.80E06,78.0%,13.3,DEFAULT,1743,1359,384
,27/04/2022 09:26,9.08E06,6.70E06,2.39E06,73.7%,13.0,DEFAULT,1934,1426,508
,26/04/2022 09:43,6.13E06,6.07E06,6.11E04,99.0%,12.6,DEFAULT,1305,1292,13
,26/04/2022 09:15,4.69E06,4.55E06,1.41E05,97.0%,15.5,DEFAULT,999,969,30
,26/04/2022 09:14,3.96E06,3.81E06,1.46E05,96.3%,16.4,DEFAULT,843,812,31
,26/04/2022 09:13,6.20E05,6.01E05,1.88E04,97.0%,12.8,DEFAULT,132,128,4
,25/04/2022 13:47,2.19E06,2.15E06,4.23E04,98.1%,17.3,DEFAULT,467,458,9
,25/04/2022 13:46,1.39E06,1.35E06,3.76E04,97.3%,17.0,DEFAULT,295,287,8
,25/04/2022 13:45,1.97E06,1.91E06,5.63E04,97.1%,15.5,DEFAULT,419,407,12
,25/04/2022 13:44,1.97E06,1.94E06,2.82E04,98.6%,16.4,DEFAULT,419,413,6
,25/04/2022 13:43,4.40E06,4.31E06,8.92E04,98.0%,12.9,DEFAULT,936,917,19
,25/04/2022 13:42,7.97E06,7.33E06,6.48E05,91.9%,14.0,DEFAULT,1698,1560,138
,25/04/2022 13:41,9.66E06,8.81E06,8.55E05,91.2%,14.2,DEFAULT,2057,1875,182
,25/04/2022 13:40,1.03E07,9.42E06,8.97E05,91.3%,13.3,DEFAULT,2197,2006,191
,25/04/2022 13:38,1.19E07,1.17E07,2.11E05,98.2%,12.1,DEFAULT,2543,2498,45
,25/04/2022 13:36,1.11E07,9.59E06,1.50E06,86.5%,12.7,DEFAULT,2362,2043,319
,25/04/2022 13:36,8.84E06,8.31E06,5.31E05,94.0%,13.9,DEFAULT,1882,1769,113
,25/04/2022 13:35,8.79E06,8.05E06,7.37E05,91.6%,13.5,DEFAULT,1871,1714,157
,25/04/2022 13:33,9.98E06,9.29E06,6.95E05,93.0%,13.8,DEFAULT,2126,1978,148
,25/04/2022 13:30,1.36E07,9.25E06,4.32E06,68.2%,11.8,DEFAULT,2889,1970,919
,25/04/2022 13:29,1.29E07,8.73E06,4.18E06,67.6%,11.9,DEFAULT,2747,1858,889
,25/04/2022 13:28,1.06E07,7.15E06,3.42E06,67.7%,12.1,DEFAULT,2251,1523,728
,25/04/2022 13:26,1.22E07,8.47E06,3.72E06,69.5%,11.9,DEFAULT,2595,1803,792
,25/04/2022 13:25,1.22E07,1.01E07,2.13E06,82.6%,12.6,DEFAULT,2606,2153,453
,25/04/2022 13:22,1.28E07,9.16E06,3.62E06,71.7%,12.0,DEFAULT,2720,1950,770
,25/04/2022 13:20,1.48E07,1.10E07,3.83E06,74.2%,11.1,DEFAULT,3157,2342,815
,25/04/2022 10:29,2.69E06,2.58E06,1.08E05,96.0%,17.4,DEFAULT,572,549,23
,25/04/2022 10:20,6.03E06,5.86E06,1.74E05,97.1%,12.0,DEFAULT,1284,1247,37
,25/04/2022 10:19,7.39E06,7.23E06,1.60E05,97.8%,12.0,DEFAULT,1573,1539,34
,22/04/2022 13:50,3.55E06,3.38E06,1.69E05,95.2%,16.6,DEFAULT,755,719,36
,22/04/2022 13:49,4.72E06,4.62E06,1.08E05,97.7%,12.2,DEFAULT,1006,983,23
,22/04/2022 13:37,1.11E07,1.09E07,2.44E05,97.8%,12.2,DEFAULT,2374,2322,52
,22/04/2022 13:36,1.24E07,1.21E07,2.58E05,97.9%,12.2,DEFAULT,2632,2577,55
,22/04/2022 13:35,8.70E06,8.49E06,2.07E05,97.6%,12.7,DEFAULT,1853,1809,44
,22/04/2022 13:34,1.19E07,1.15E07,3.47E05,97.1%,11.9,DEFAULT,2534,2460,74
,22/04/2022 13:34,1.21E07,1.18E07,2.39E05,98.0%,12.5,DEFAULT,2571,2520,51
,22/04/2022 13:33,1.31E07,1.29E07,1.92E05,98.5%,12.2,DEFAULT,2798,2757,41
,22/04/2022 13:32,1.22E07,1.19E07,3.19E05,97.4%,11.9,DEFAULT,2607,2539,68
,21/04/2022 16:05,7.74E06,7.60E06,1.46E05,98.1%,11.9,DEFAULT,1649,1618,31
,21/04/2022 16:01,1.78E06,1.75E06,2.35E04,98.7%,11.8,DEFAULT,378,373,5
,20/04/2022 11:55,5.50E06,5.44E06,6.11E04,98.9%,12.1,DEFAULT,1171,1158,13
,20/04/2022 10:24,1.29E07,7.06E06,5.86E06,54.7%,12.2,DEFAULT,2752,1504,1248
,20/04/2022 10:23,4.93E05,3.01E05,1.92E05,61.0%,19.3,DEFAULT,105,64,41
,20/04/2022 10:22,8.03E06,3.76E06,4.26E06,46.9%,13.2,DEFAULT,1709,801,908
,20/04/2022 10:22,8.87E06,4.91E06,3.95E06,55.4%,14.6,DEFAULT,1888,1046,842
,20/04/2022 10:21,7.26E06,5.99E06,1.28E06,82.4%,16.0,DEFAULT,1547,1275,272
,20/04/2022 10:21,7.89E06,3.41E06,4.48E06,43.2%,13.9,DEFAULT,1681,726,955
,20/04/2022 10:21,6.73E06,6.11E06,6.29E05,90.7%,16.7,DEFAULT,1434,1300,134
,20/04/2022 10:20,5.60E06,5.06E06,5.45E05,90.3%,16.5,DEFAULT,1193,1077,116
,20/04/2022 10:20,8.66E06,4.53E06,4.13E06,52.3%,12.8,DEFAULT,1845,965,880
,20/04/2022 10:19,7.78E06,4.21E06,3.57E06,54.1%,14.7,DEFAULT,1657,897,760
,20/04/2022 10:19,8.13E06,3.80E06,4.33E06,46.7%,13.7,DEFAULT,1731,809,922
,20/04/2022 10:18,8.89E06,8.28E06,6.15E05,93.1%,16.1,DEFAULT,1894,1763,131
,20/04/2022 10:18,5.49E06,4.72E06,7.75E05,85.9%,16.6,DEFAULT,1169,1004,165
,20/04/2022 10:08,7.73E06,6.84E06,8.97E05,88.4%,15.6,DEFAULT,1647,1456,191
,20/04/2022 10:08,7.73E06,6.25E06,1.48E06,80.8%,16.7,DEFAULT,1647,1331,316
,20/04/2022 10:07,6.82E06,5.78E06,1.04E06,84.8%,16.7,DEFAULT,1452,1231,221
,20/04/2022 10:07,6.32E06,2.12E06,4.20E06,33.5%,14.2,DEFAULT,1345,451,894
,20/04/2022 10:06,8.61E06,4.95E06,3.67E06,57.4%,14.6,DEFAULT,1834,1053,781
,20/04/2022 10:06,7.36E06,4.81E06,2.55E06,65.4%,15.1,DEFAULT,1567,1025,542
,20/04/2022 10:05,8.35E06,6.95E06,1.40E06,83.2%,16.3,DEFAULT,1778,1480,298
,20/04/2022 10:05,6.16E06,5.41E06,7.47E05,87.9%,17.1,DEFAULT,1311,1152,159
,20/04/2022 10:04,7.02E06,4.82E06,2.19E06,68.7%,14.9,DEFAULT,1494,1027,467
,20/04/2022 10:04,6.00E06,4.65E06,1.35E06,77.5%,16.2,DEFAULT,1278,991,287
,20/04/2022 10:03,6.58E06,2.64E06,3.94E06,40.2%,13.4,DEFAULT,1402,563,839
,20/04/2022 10:02,6.46E06,3.61E06,2.85E06,55.9%,15.2,DEFAULT,1375,769,606
,19/04/2022 12:20,4.59E06,4.48E06,1.03E05,97.7%,16.7,DEFAULT,977,955,22
,19/04/2022 12:19,3.81E06,3.73E06,7.98E04,97.9%,12.8,DEFAULT,811,794,17
,19/04/2022 08:33,6.23E06,5.91E06,3.19E05,94.9%,17.3,DEFAULT,1326,1258,68
,19/04/2022 08:14,7.60E06,3.00E06,4.61E06,39.4%,13.6,DEFAULT,1619,638,981
,19/04/2022 08:14,5.20E06,1.38E06,3.83E06,26.4%,12.5,DEFAULT,1108,293,815
,19/04/2022 08:13,7.86E06,6.56E06,1.30E06,83.5%,15.8,DEFAULT,1673,1397,276
,19/04/2022 08:12,7.94E06,6.90E06,1.03E06,87.0%,15.7,DEFAULT,1690,1470,220
,19/04/2022 08:12,6.15E06,4.52E06,1.63E06,73.5%,14.6,DEFAULT,1310,963,347
,19/04/2022 08:11,4.75E06,1.60E06,3.15E06,33.7%,12.0,DEFAULT,1011,341,670
,19/04/2022 08:10,4.42E06,1.82E06,2.61E06,41.1%,13.0,DEFAULT,942,387,555
,19/04/2022 08:10,5.14E06,1.40E06,3.74E06,27.3%,10.7,DEFAULT,1095,299,796
,19/04/2022 08:09,1.20E07,7.20E06,4.83E06,59.9%,12.6,DEFAULT,2562,1534,1028
,19/04/2022 08:09,6.16E06,3.04E06,3.11E06,49.4%,13.2,DEFAULT,1311,648,663
,19/04/2022 08:08,7.38E06,3.92E06,3.46E06,53.1%,13.2,DEFAULT,1571,834,737
,15/04/2022 12:42,5.35E05,4.88E05,4.70E04,91.2%,16.7,DEFAULT,114,104,10
,15/04/2022 12:09,4.08E06,3.95E06,1.22E05,97.0%,15.4,DEFAULT,868,842,26
,15/04/2022 12:08,2.53E06,2.48E06,4.70E04,98.1%,12.1,DEFAULT,538,528,10
,14/04/2022 10:33,2.49E05,2.07E05,4.23E04,83.0%,15.8,DEFAULT,53,44,9
,14/04/2022 10:04,4.59E06,3.23E06,1.36E06,70.4%,12.6,DEFAULT,977,688,289
,14/04/2022 10:04,1.33E07,1.27E07,5.54E05,95.8%,12.3,DEFAULT,2827,2709,118
,14/04/2022 10:03,1.02E06,1.02E06,4.70E03,99.5%,12.7,DEFAULT,218,217,1
,14/04/2022 10:03,2.31E06,2.19E06,1.27E05,94.5%,16.1,DEFAULT,493,466,27
,13/04/2022 10:43,3.08E06,3.02E06,5.17E04,98.3%,17.5,DEFAULT,655,644,11
,13/04/2022 09:53,7.55E06,7.47E06,7.98E04,98.9%,11.6,DEFAULT,1608,1591,17
,11/04/2022 12:42,1.25E07,1.23E07,2.11E05,98.3%,11.7,DEFAULT,2656,2611,45
,11/04/2022 12:42,1.21E07,1.19E07,1.50E05,98.8%,11.0,DEFAULT,2569,2537,32
,11/04/2022 12:41,1.16E07,1.14E07,1.41E05,98.8%,12.0,DEFAULT,2461,2431,30
,11/04/2022 12:41,5.18E06,4.98E06,1.97E05,96.2%,16.2,DEFAULT,1102,1060,42
,11/04/2022 11:51,1.29E07,1.26E07,3.47E05,97.3%,13.9,DEFAULT,2756,2682,74
,11/04/2022 11:49,4.43E07,3.51E07,9.17E06,79.3%,7.5,DEFAULT,9430,7478,1952
,11/04/2022 11:48,2.33E07,2.28E07,5.49E05,97.6%,10.8,DEFAULT,4966,4849,117
,11/04/2022 11:48,1.34E07,1.26E07,7.70E05,94.3%,14.9,DEFAULT,2855,2691,164
,11/04/2022 11:47,8.40E06,5.86E06,2.54E06,69.8%,13.1,DEFAULT,1788,1248,540
,11/04/2022 11:46,3.57E07,3.47E07,1.05E06,97.1%,8.3,DEFAULT,7605,7381,224
,11/04/2022 11:42,5.57E06,4.83E06,7.47E05,86.6%,12.8,DEFAULT,1187,1028,159
,11/04/2022 11:42,7.46E06,6.29E06,1.17E06,84.3%,13.0,DEFAULT,1589,1340,249
,11/04/2022 11:41,6.89E06,5.45E06,1.44E06,79.1%,11.9,DEFAULT,1468,1161,307
,11/04/2022 11:40,1.05E07,7.69E06,2.84E06,73.0%,11.5,DEFAULT,2241,1637,604
,11/04/2022 11:40,5.59E06,4.95E06,6.39E05,88.6%,14.5,DEFAULT,1190,1054,136
,11/04/2022 11:39,5.44E06,4.20E06,1.24E06,77.2%,13.6,DEFAULT,1158,894,264
,11/04/2022 11:38,6.87E06,5.62E06,1.25E06,81.9%,12.7,DEFAULT,1462,1197,265
,11/04/2022 11:27,3.52E06,2.64E06,8.78E05,75.0%,12.7,DEFAULT,749,562,187
,11/04/2022 11:26,4.04E06,2.02E06,2.02E06,49.9%,12.6,DEFAULT,861,430,431
,11/04/2022 11:26,1.31E07,7.65E06,5.43E06,58.5%,12.3,DEFAULT,2785,1629,1156
,11/04/2022 11:25,2.49E06,1.31E06,1.18E06,52.6%,10.6,DEFAULT,530,279,251
,11/04/2022 11:24,5.74E06,4.95E06,7.84E05,86.3%,13.3,DEFAULT,1222,1055,167
,11/04/2022 11:24,6.74E06,4.76E06,1.98E06,70.6%,11.6,DEFAULT,1436,1014,422
,11/04/2022 11:23,5.93E06,4.20E06,1.72E06,70.9%,13.5,DEFAULT,1262,895,367
,11/04/2022 11:23,1.53E07,1.15E07,3.82E06,75.0%,10.6,DEFAULT,3259,2445,814
,11/04/2022 11:22,7.17E06,2.48E06,4.69E06,34.6%,11.9,DEFAULT,1527,529,998
,11/04/2022 11:21,3.09E06,1.48E06,1.61E06,48.0%,11.3,DEFAULT,658,316,342
,11/04/2022 11:21,2.76E06,1.48E06,1.28E06,53.7%,11.7,DEFAULT,588,316,272
,11/04/2022 11:20,5.77E06,4.08E06,1.69E06,70.7%,13.0,DEFAULT,1228,868,360
,11/04/2022 11:19,9.44E06,7.53E06,1.91E06,79.8%,13.4,DEFAULT,2010,1603,407
,11/04/2022 11:18,5.71E06,3.14E06,2.56E06,55.1%,11.4,DEFAULT,1215,669,546
,11/04/2022 11:17,2.63E06,1.48E06,1.15E06,56.2%,12.0,DEFAULT,560,315,245
,11/04/2022 11:16,6.75E06,2.76E06,4.00E06,40.8%,13.1,DEFAULT,1438,587,851
,11/04/2022 11:15,7.15E06,4.39E06,2.76E06,61.4%,11.9,DEFAULT,1522,935,587
,11/04/2022 11:13,8.40E06,2.96E06,5.43E06,35.3%,12.7,DEFAULT,1788,631,1157
,11/04/2022 11:12,3.96E06,2.57E06,1.39E06,64.8%,12.4,DEFAULT,844,547,297
,11/04/2022 11:11,8.21E06,2.65E06,5.57E06,32.2%,11.6,DEFAULT,1749,564,1185
,11/04/2022 11:09,1.50E07,1.34E07,1.62E06,89.2%,10.7,DEFAULT,3195,2851,344
,11/04/2022 11:09,1.47E07,1.33E07,1.38E06,90.6%,11.0,DEFAULT,3133,2839,294
,11/04/2022 11:08,4.13E06,1.88E06,2.25E06,45.5%,11.7,DEFAULT,880,400,480
,11/04/2022 11:07,4.37E06,1.96E06,2.41E06,44.9%,12.2,DEFAULT,931,418,513
,11/04/2022 11:05,8.70E06,3.29E06,5.41E06,37.8%,13.1,DEFAULT,1853,700,1153
,11/04/2022 10:49,5.42E06,1.76E06,3.67E06,32.4%,11.3,DEFAULT,1155,374,781
,11/04/2022 10:49,3.86E06,1.52E06,2.33E06,39.5%,11.8,DEFAULT,821,324,497
,11/04/2022 10:47,5.90E06,2.52E06,3.38E06,42.8%,13.3,DEFAULT,1256,537,719
,11/04/2022 10:47,1.13E07,7.72E06,3.61E06,68.2%,13.7,DEFAULT,2413,1645,768
,08/04/2022 16:46,7.19E06,5.57E06,1.62E06,77.5%,13.6,DEFAULT,1531,1187,344
,08/04/2022 16:44,6.17E06,4.54E06,1.63E06,73.6%,14.5,DEFAULT,1313,966,347
,08/04/2022 16:41,7.26E06,6.44E06,8.22E05,88.7%,16.6,DEFAULT,1547,1372,175
,08/04/2022 16:38,7.23E06,6.88E06,3.52E05,95.1%,16.4,DEFAULT,1539,1464,75
,07/04/2022 12:01,1.33E07,1.31E07,1.92E05,98.6%,12.2,DEFAULT,2841,2800,41
,07/04/2022 12:01,8.78E06,8.50E06,2.77E05,96.8%,13.3,DEFAULT,1869,1810,59
,07/04/2022 12:00,6.84E06,6.65E06,1.88E05,97.3%,12.7,DEFAULT,1457,1417,40
,07/04/2022 11:59,9.09E06,8.91E06,1.79E05,98.0%,13.8,DEFAULT,1936,1898,38
,07/04/2022 11:59,9.39E06,9.25E06,1.46E05,98.4%,13.9,DEFAULT,2000,1969,31
,07/04/2022 11:58,9.19E06,8.93E06,2.68E05,97.1%,13.6,DEFAULT,1958,1901,57
,07/04/2022 11:57,1.15E07,1.13E07,1.69E05,98.5%,11.2,DEFAULT,2440,2404,36
,07/04/2022 11:56,1.10E07,1.09E07,1.50E05,98.6%,11.3,DEFAULT,2346,2314,32
,07/04/2022 11:56,1.32E07,1.30E07,1.92E05,98.5%,10.9,DEFAULT,2815,2774,41
,07/04/2022 11:55,1.43E07,1.38E07,4.60E05,96.8%,12.5,DEFAULT,3034,2936,98
,07/04/2022 11:54,1.24E07,1.21E07,3.38E05,97.3%,12.9,DEFAULT,2646,2574,72
,07/04/2022 11:53,1.20E07,1.14E07,5.35E05,95.5%,12.4,DEFAULT,2547,2433,114
,07/04/2022 11:52,9.85E06,9.56E06,2.91E05,97.0%,11.6,DEFAULT,2097,2035,62
,07/04/2022 11:51,1.07E07,1.04E07,3.05E05,97.1%,12.9,DEFAULT,2278,2213,65
,07/04/2022 11:50,0.00E00,0.00E00,0.00E00,0.0%,0.0,DEFAULT,0,0,0
,07/04/2022 11:49,8.37E06,8.18E06,1.92E05,97.7%,12.3,DEFAULT,1782,1741,41
,07/04/2022 11:48,1.16E07,1.13E07,2.91E05,97.5%,12.9,DEFAULT,2471,2409,62
,07/04/2022 11:47,1.22E07,1.19E07,2.96E05,97.6%,12.8,DEFAULT,2608,2545,63
,07/04/2022 11:46,1.16E07,1.13E07,2.39E05,97.9%,12.9,DEFAULT,2463,2412,51
,07/04/2022 11:46,1.10E07,1.08E07,2.44E05,97.8%,12.7,DEFAULT,2352,2300,52
,07/04/2022 11:45,1.09E07,1.06E07,3.19E05,97.1%,12.6,DEFAULT,2315,2247,68
,07/04/2022 11:44,9.25E06,8.86E06,3.90E05,95.8%,12.7,DEFAULT,1969,1886,83
,07/04/2022 11:43,1.18E07,1.15E07,3.10E05,97.4%,12.2,DEFAULT,2522,2456,66
,07/04/2022 11:42,1.20E07,1.17E07,3.57E05,97.0%,12.4,DEFAULT,2565,2489,76
,07/04/2022 11:41,1.19E07,1.14E07,4.84E05,95.9%,12.6,DEFAULT,2540,2437,103
,07/04/2022 11:40,1.11E07,1.08E07,2.82E05,97.5%,12.5,DEFAULT,2366,2306,60
,07/04/2022 11:40,1.17E07,1.14E07,3.62E05,96.9%,12.6,DEFAULT,2501,2424,77
,07/04/2022 11:39,1.13E07,1.10E07,3.15E05,97.2%,12.6,DEFAULT,2404,2337,67
,07/04/2022 11:38,9.47E06,9.10E06,3.66E05,96.1%,12.7,DEFAULT,2016,1938,78
,07/04/2022 11:37,9.34E06,8.93E06,4.04E05,95.7%,12.8,DEFAULT,1988,1902,86
,07/04/2022 11:36,9.64E06,9.16E06,4.79E05,95.0%,12.8,DEFAULT,2052,1950,102
,07/04/2022 11:35,9.29E06,8.81E06,4.79E05,94.8%,12.9,DEFAULT,1978,1876,102
,07/04/2022 11:34,8.05E06,7.44E06,6.06E05,92.5%,12.8,DEFAULT,1714,1585,129
,07/04/2022 11:33,9.24E06,8.82E06,4.18E05,95.5%,13.1,DEFAULT,1967,1878,89
,07/04/2022 11:33,1.12E07,1.08E07,4.74E05,95.8%,12.6,DEFAULT,2391,2290,101
,07/04/2022 11:31,1.04E07,9.97E06,4.27E05,95.9%,12.8,DEFAULT,2214,2123,91
,07/04/2022 11:30,8.66E06,8.14E06,5.21E05,94.0%,12.3,DEFAULT,1844,1733,111
,07/04/2022 11:28,1.23E07,1.20E07,3.10E05,97.5%,12.6,DEFAULT,2623,2557,66
,07/04/2022 10:34,2.66E06,2.53E06,1.31E05,95.1%,16.8,DEFAULT,566,538,28
,07/04/2022 10:33,3.65E06,3.61E06,4.23E04,98.8%,12.2,DEFAULT,777,768,9
,05/04/2022 12:36,8.05E06,7.39E06,6.57E05,91.8%,14.1,DEFAULT,1714,1574,140
,05/04/2022 12:35,7.91E06,6.33E06,1.58E06,80.0%,13.7,DEFAULT,1684,1347,337
,05/04/2022 12:33,6.19E06,4.44E06,1.75E06,71.8%,13.4,DEFAULT,1318,946,372
,05/04/2022 12:32,6.18E06,5.79E06,3.90E05,93.7%,15.6,DEFAULT,1315,1232,83
,05/04/2022 12:31,6.77E06,6.13E06,6.39E05,90.6%,15.1,DEFAULT,1442,1306,136
,05/04/2022 12:30,5.49E06,4.78E06,7.09E05,87.1%,15.5,DEFAULT,1170,1019,151
,05/04/2022 12:28,6.85E06,6.44E06,4.09E05,94.0%,16.1,DEFAULT,1458,1371,87
,05/04/2022 12:27,4.66E06,4.18E06,4.88E05,89.5%,16.0,DEFAULT,993,889,104
,05/04/2022 11:28,1.23E07,1.22E07,1.08E05,99.1%,11.6,DEFAULT,2618,2595,23
,05/04/2022 11:03,8.41E05,7.98E05,4.23E04,95.0%,17.0,DEFAULT,179,170,9
,05/04/2022 10:23,6.33E06,6.25E06,7.98E04,98.7%,12.3,DEFAULT,1348,1331,17
,05/04/2022 10:17,6.83E06,6.72E06,1.17E05,98.3%,12.6,DEFAULT,1455,1430,25
,05/04/2022 09:52,7.90E06,7.76E06,1.41E05,98.2%,12.2,DEFAULT,1683,1653,30
,04/04/2022 13:25,1.59E07,1.56E07,2.77E05,98.3%,11.2,DEFAULT,3380,3321,59
,04/04/2022 13:24,7.11E06,6.94E06,1.69E05,97.6%,16.1,DEFAULT,1515,1479,36
,04/04/2022 11:58,1.12E07,1.06E07,5.26E05,95.3%,14.3,DEFAULT,2376,2264,112
,04/04/2022 11:57,8.49E06,7.73E06,7.51E05,91.1%,14.4,DEFAULT,1807,1647,160
,04/04/2022 11:56,7.95E06,6.34E06,1.60E06,79.8%,13.7,DEFAULT,1692,1351,341
,04/04/2022 11:55,1.21E07,1.12E07,9.02E05,92.6%,13.7,DEFAULT,2578,2386,192
,04/04/2022 11:55,9.38E06,8.65E06,7.33E05,92.2%,14.5,DEFAULT,1998,1842,156
,04/04/2022 11:54,6.88E06,5.83E06,1.05E06,84.7%,14.5,DEFAULT,1465,1241,224
,04/04/2022 11:53,8.48E06,7.67E06,8.03E05,90.5%,14.3,DEFAULT,1805,1634,171
,04/04/2022 11:52,6.74E06,5.63E06,1.10E06,83.6%,14.0,DEFAULT,1435,1200,235
,04/04/2022 10:43,8.46E06,8.34E06,1.17E05,98.6%,12.3,DEFAULT,1802,1777,25
,04/04/2022 10:41,1.02E07,9.59E06,6.01E05,94.1%,12.1,DEFAULT,2169,2041,128
,04/04/2022 10:02,4.58E06,1.41E06,3.17E06,30.8%,10.9,DEFAULT,976,301,675
,04/04/2022 10:01,2.99E06,2.02E05,2.79E06,6.8%,8.4,DEFAULT,636,43,593
,04/04/2022 10:01,1.46E06,6.57E04,1.39E06,4.5%,7.5,DEFAULT,311,14,297
,04/04/2022 10:00,1.68E06,5.17E04,1.62E06,3.1%,7.0,DEFAULT,357,11,346
,04/04/2022 09:59,8.97E06,6.47E06,2.49E06,72.2%,13.2,DEFAULT,1909,1378,531
,04/04/2022 09:59,9.03E06,6.28E06,2.75E06,69.6%,13.0,DEFAULT,1923,1338,585
,04/04/2022 09:58,8.88E06,6.07E06,2.81E06,68.4%,13.5,DEFAULT,1891,1293,598
,04/04/2022 09:58,1.05E07,9.52E06,1.03E06,90.2%,15.0,DEFAULT,2246,2027,219
,04/04/2022 09:56,8.59E06,7.81E06,7.89E05,90.8%,15.4,DEFAULT,1830,1662,168
